V1 V2
1175 SPP1 TGM2
1176 SPP1 TNC
1177 SPP1 VEGFA
1178 TGM2 TNC
1179 VCAM1 TGM2
1180 TGM2 VEGFA
1181 VCAM1 TNC
1182 TNC VEGFA
1183 VCAM1 VEGFA
1184 AGT CCNE1
1185 AGT CDKN1A
1186 AGT EGR1
1187 AGT PTP4A3
1188 CCNE1 CDKN1A
1189 CCNE1 EGR1
1190 CCNE1 PTP4A3
1191 CDKN1A EGR1
1192 CDKN1A PTP4A3
1193 EGR1 PTP4A3
1194 ADAM12 CCL5
1195 ADAM12 CXCL12
1196 ADAM12 CXCR4
1197 ADAM12 F2
1198 ADAM12 LAMA1
1199 ADAM12 LAMA3
1200 MDK ADAM12
1201 MMP9 ADAM12
1202 PLG ADAM12
1203 ADAM12 SDC4
1204 THBS1 ADAM12
1205 ADAM12 TNFRSF13B
1206 CCL5 CXCL12
1207 CCL5 CXCR4
1208 CCL5 F2
1209 FN1 CCL5
1210 CCL5 LAMA1
1211 CCL5 LAMA3
1212 MDK CCL5
1213 MMP9 CCL5
1214 PLG CCL5
1215 CCL5 SDC4
1216 THBS1 CCL5
1217 TNC CCL5
1218 CCL5 TNFRSF13B
1219 CXCL12 CXCR4
1220 CXCL12 F2
1221 FN1 CXCL12
1222 CXCL12 LAMA1
1223 CXCL12 LAMA3
1224 MDK CXCL12
1225 MMP9 CXCL12
1226 PLG CXCL12
1227 CXCL12 SDC4
1228 THBS1 CXCL12
1229 TNC CXCL12
1230 CXCL12 TNFRSF13B
1231 CXCR4 F2
1232 FN1 CXCR4
1233 CXCR4 LAMA1
1234 CXCR4 LAMA3
1235 MDK CXCR4
1236 MMP9 CXCR4
1237 PLG CXCR4
1238 CXCR4 SDC4
1239 THBS1 CXCR4
1240 TNC CXCR4
1241 CXCR4 TNFRSF13B
1242 FN1 F2
1243 F2 LAMA1
1244 F2 LAMA3
1245 MDK F2
1246 MMP9 F2
1247 PLG F2
1248 F2 SDC4
1249 THBS1 F2
1250 TNC F2
1251 F2 TNFRSF13B
1252 FN1 LAMA1
1253 FN1 LAMA3
1254 FN1 SDC4
1255 FN1 TNFRSF13B
1256 LAMA1 LAMA3
1257 MDK LAMA1
1258 MMP9 LAMA1
1259 PLG LAMA1
1260 LAMA1 SDC4
1261 THBS1 LAMA1
1262 TNC LAMA1
1263 LAMA1 TNFRSF13B
1264 MDK LAMA3
1265 MMP9 LAMA3
1266 PLG LAMA3
1267 LAMA3 SDC4
1268 THBS1 LAMA3
1269 TNC LAMA3
1270 LAMA3 TNFRSF13B
1271 MMP9 MDK
1272 PLG MDK
1273 MDK SDC4
1274 MDK TNC
1275 MDK TNFRSF13B
1276 MMP9 SDC4
1277 MMP9 THBS1
1278 MMP9 TNC
1279 MMP9 TNFRSF13B
1280 PLG SDC4
1281 PLG THBS1
1282 PLG TNC
1283 PLG TNFRSF13B
1284 THBS1 SDC4
1285 TNC SDC4
1286 SDC4 TNFRSF13B
1287 THBS1 TNC
1288 THBS1 TNFRSF13B
1289 TNC TNFRSF13B
1290 CXCL8 EPHB2
1291 FN1 CXCL8
1292 CXCL8 ITGA2
1293 KNG1 CXCL8
1294 LAMA1 CXCL8
1295 LAMA3 CXCL8
1296 MMP2 CXCL8
1297 CXCL8 TNFRSF13B
1298 FN1 EPHB2
1299 EPHB2 ITGA2
1300 KNG1 EPHB2
1301 LAMA1 EPHB2
1302 LAMA3 EPHB2
1303 MMP2 EPHB2
1304 EPHB2 TNFRSF13B
1305 FN1 ITGA2
1306 KNG1 FN1
1307 MMP2 FN1
1308 KNG1 ITGA2
1309 LAMA1 ITGA2
1310 LAMA3 ITGA2
1311 MMP2 ITGA2
1312 ITGA2 TNFRSF13B
1313 KNG1 LAMA1
1314 KNG1 LAMA3
1315 MMP2 KNG1
1316 KNG1 TNFRSF13B
1317 MMP2 LAMA1
1318 MMP2 LAMA3
1319 MMP2 TNFRSF13B
1320 CCL5 COL10A1
1321 CCL5 COL11A1
1322 CCL5 COL12A1
1323 CCL5 COL13A1
1324 CCL5 COL14A1
1325 CCL5 COL15A1
1326 CCL5 COL17A1
1327 CCL5 COL1A1
1328 CCL5 COL1A2
1329 CCL5 COL3A1
1330 CCL5 COL4A1
1331 CCL5 COL4A3
1332 CCL5 COL4A4
1333 CCL5 COL4A6
1334 CCL5 COL5A1
1335 CCL5 COL5A2
1336 CCL5 COL6A2
1337 CCL5 COL6A3
1338 CCL5 COL7A1
1339 CCL5 COL8A1
1340 CCL5 COL8A2
1341 CCL5 COL9A1
1342 CCL5 COL9A2
1343 CCL5 COL9A3
1344 HGF CCL5
1345 CCL5 HPSE
1346 CCL5 MMP1
1347 MMP7 CCL5
1348 CCL5 SDC1
1349 COL10A1 COL11A1
1350 COL10A1 COL12A1
1351 COL10A1 COL13A1
1352 COL10A1 COL14A1
1353 COL10A1 COL15A1
1354 COL10A1 COL17A1
1355 COL10A1 COL1A1
1356 COL10A1 COL1A2
1357 COL10A1 COL3A1
1358 COL10A1 COL4A1
1359 COL10A1 COL4A3
1360 COL10A1 COL4A4
1361 COL10A1 COL4A6
1362 COL10A1 COL5A1
1363 COL10A1 COL5A2
1364 COL10A1 COL6A2
1365 COL10A1 COL6A3
1366 COL10A1 COL7A1
1367 COL10A1 COL8A1
1368 COL10A1 COL8A2
1369 COL10A1 COL9A1
1370 COL10A1 COL9A2
1371 COL10A1 COL9A3
1372 HGF COL10A1
1373 COL10A1 HPSE
1374 COL10A1 MMP1
1375 MMP7 COL10A1
1376 MMP9 COL10A1
1377 COL10A1 SDC1
1378 COL11A1 COL12A1
1379 COL11A1 COL13A1
1380 COL11A1 COL14A1
1381 COL11A1 COL15A1
1382 COL11A1 COL17A1
1383 COL11A1 COL1A1
1384 COL11A1 COL1A2
1385 COL11A1 COL3A1
1386 COL11A1 COL4A1
1387 COL11A1 COL4A3
1388 COL11A1 COL4A4
1389 COL11A1 COL4A6
1390 COL11A1 COL5A1
1391 COL11A1 COL5A2
1392 COL11A1 COL6A2
1393 COL11A1 COL6A3
1394 COL11A1 COL7A1
1395 COL11A1 COL8A1
1396 COL11A1 COL8A2
1397 COL11A1 COL9A1
1398 COL11A1 COL9A2
1399 COL11A1 COL9A3
1400 HGF COL11A1
1401 COL11A1 HPSE
1402 COL11A1 MMP1
1403 MMP7 COL11A1
1404 MMP9 COL11A1
1405 COL11A1 SDC1
1406 COL12A1 COL13A1
1407 COL12A1 COL14A1
1408 COL12A1 COL15A1
1409 COL12A1 COL17A1
1410 COL12A1 COL1A1
1411 COL12A1 COL1A2
1412 COL12A1 COL3A1
1413 COL12A1 COL4A1
1414 COL12A1 COL4A3
1415 COL12A1 COL4A4
1416 COL12A1 COL4A6
1417 COL12A1 COL5A1
1418 COL12A1 COL5A2
1419 COL12A1 COL6A2
1420 COL12A1 COL6A3
1421 COL12A1 COL7A1
1422 COL12A1 COL8A1
1423 COL12A1 COL8A2
1424 COL12A1 COL9A1
1425 COL12A1 COL9A2
1426 COL12A1 COL9A3
1427 HGF COL12A1
1428 COL12A1 HPSE
1429 COL12A1 MMP1
1430 MMP7 COL12A1
1431 MMP9 COL12A1
1432 COL12A1 SDC1
1433 COL13A1 COL14A1
1434 COL13A1 COL15A1
1435 COL13A1 COL17A1
1436 COL13A1 COL1A1
1437 COL13A1 COL1A2
1438 COL13A1 COL3A1
1439 COL13A1 COL4A1
1440 COL13A1 COL4A3
1441 COL13A1 COL4A4
1442 COL13A1 COL4A6
1443 COL13A1 COL5A1
1444 COL13A1 COL5A2
1445 COL13A1 COL6A2
1446 COL13A1 COL6A3
1447 COL13A1 COL7A1
1448 COL13A1 COL8A1
1449 COL13A1 COL8A2
1450 COL13A1 COL9A1
1451 COL13A1 COL9A2
1452 COL13A1 COL9A3
1453 HGF COL13A1
1454 COL13A1 HPSE
1455 COL13A1 MMP1
1456 MMP7 COL13A1
1457 MMP9 COL13A1
1458 COL13A1 SDC1
1459 COL14A1 COL15A1
1460 COL14A1 COL17A1
1461 COL14A1 COL1A1
1462 COL14A1 COL1A2
1463 COL14A1 COL3A1
1464 COL14A1 COL4A1
1465 COL14A1 COL4A3
1466 COL14A1 COL4A4
1467 COL14A1 COL4A6
1468 COL14A1 COL5A1
1469 COL14A1 COL5A2
1470 COL14A1 COL6A2
1471 COL14A1 COL6A3
1472 COL14A1 COL7A1
1473 COL14A1 COL8A1
1474 COL14A1 COL8A2
1475 COL14A1 COL9A1
1476 COL14A1 COL9A2
1477 COL14A1 COL9A3
1478 HGF COL14A1
1479 COL14A1 HPSE
1480 COL14A1 MMP1
1481 MMP7 COL14A1
1482 MMP9 COL14A1
1483 COL14A1 SDC1
1484 COL15A1 COL17A1
1485 COL15A1 COL1A1
1486 COL15A1 COL1A2
1487 COL15A1 COL3A1
1488 COL15A1 COL4A1
1489 COL15A1 COL4A3
1490 COL15A1 COL4A4
1491 COL15A1 COL4A6
1492 COL15A1 COL5A1
1493 COL15A1 COL5A2
1494 COL15A1 COL6A2
1495 COL15A1 COL6A3
1496 COL15A1 COL7A1
1497 COL15A1 COL8A1
1498 COL15A1 COL8A2
1499 COL15A1 COL9A1
1500 COL15A1 COL9A2
1501 COL15A1 COL9A3
1502 HGF COL15A1
1503 COL15A1 HPSE
1504 COL15A1 MMP1
1505 MMP7 COL15A1
1506 MMP9 COL15A1
1507 COL15A1 SDC1
1508 COL17A1 COL1A1
1509 COL17A1 COL1A2
1510 COL17A1 COL3A1
1511 COL17A1 COL4A1
1512 COL17A1 COL4A3
1513 COL17A1 COL4A4
1514 COL17A1 COL4A6
1515 COL17A1 COL5A1
1516 COL17A1 COL5A2
1517 COL17A1 COL6A2
1518 COL17A1 COL6A3
1519 COL17A1 COL7A1
1520 COL17A1 COL8A1
1521 COL17A1 COL8A2
1522 COL17A1 COL9A1
1523 COL17A1 COL9A2
1524 COL17A1 COL9A3
1525 HGF COL17A1
1526 COL17A1 HPSE
1527 COL17A1 MMP1
1528 MMP7 COL17A1
1529 MMP9 COL17A1
1530 COL17A1 SDC1
1531 COL1A1 COL1A2
1532 COL1A1 COL3A1
1533 COL1A1 COL4A1
1534 COL1A1 COL4A3
1535 COL1A1 COL4A4
1536 COL1A1 COL4A6
1537 COL1A1 COL5A1
1538 COL1A1 COL5A2
1539 COL1A1 COL6A2
1540 COL1A1 COL6A3
1541 COL1A1 COL7A1
1542 COL1A1 COL8A1
1543 COL1A1 COL8A2
1544 COL1A1 COL9A1
1545 COL1A1 COL9A2
1546 COL1A1 COL9A3
1547 HGF COL1A1
1548 COL1A1 HPSE
1549 COL1A1 MMP1
1550 MMP7 COL1A1
1551 MMP9 COL1A1
1552 COL1A1 SDC1
1553 COL1A2 COL3A1
1554 COL1A2 COL4A1
1555 COL1A2 COL4A3
1556 COL1A2 COL4A4
1557 COL1A2 COL4A6
1558 COL1A2 COL5A1
1559 COL1A2 COL5A2
1560 COL1A2 COL6A2
1561 COL1A2 COL6A3
1562 COL1A2 COL7A1
1563 COL1A2 COL8A1
1564 COL1A2 COL8A2
1565 COL1A2 COL9A1
1566 COL1A2 COL9A2
1567 COL1A2 COL9A3
1568 HGF COL1A2
1569 COL1A2 HPSE
1570 COL1A2 MMP1
1571 MMP7 COL1A2
1572 MMP9 COL1A2
1573 COL1A2 SDC1
1574 COL3A1 COL4A1
1575 COL3A1 COL4A3
1576 COL3A1 COL4A4
1577 COL3A1 COL4A6
1578 COL3A1 COL5A1
1579 COL3A1 COL5A2
1580 COL3A1 COL6A2
1581 COL3A1 COL6A3
1582 COL3A1 COL7A1
1583 COL3A1 COL8A1
1584 COL3A1 COL8A2
1585 COL3A1 COL9A1
1586 COL3A1 COL9A2
1587 COL3A1 COL9A3
1588 HGF COL3A1
1589 COL3A1 HPSE
1590 COL3A1 MMP1
1591 MMP7 COL3A1
1592 MMP9 COL3A1
1593 COL3A1 SDC1
1594 COL4A1 COL4A3
1595 COL4A1 COL4A4
1596 COL4A1 COL4A6
1597 COL4A1 COL5A1
1598 COL4A1 COL5A2
1599 COL4A1 COL6A2
1600 COL4A1 COL6A3
1601 COL4A1 COL7A1
1602 COL4A1 COL8A1
1603 COL4A1 COL8A2
1604 COL4A1 COL9A1
1605 COL4A1 COL9A2
1606 COL4A1 COL9A3
1607 HGF COL4A1
1608 COL4A1 HPSE
1609 COL4A1 MMP1
1610 MMP7 COL4A1
1611 MMP9 COL4A1
1612 COL4A1 SDC1
1613 COL4A3 COL4A4
1614 COL4A3 COL4A6
1615 COL4A3 COL5A1
1616 COL4A3 COL5A2
1617 COL4A3 COL6A2
1618 COL4A3 COL6A3
1619 COL4A3 COL7A1
1620 COL4A3 COL8A1
1621 COL4A3 COL8A2
1622 COL4A3 COL9A1
1623 COL4A3 COL9A2
1624 COL4A3 COL9A3
1625 HGF COL4A3
1626 COL4A3 HPSE
1627 COL4A3 MMP1
1628 MMP7 COL4A3
1629 MMP9 COL4A3
1630 COL4A3 SDC1
1631 COL4A4 COL4A6
1632 COL4A4 COL5A1
1633 COL4A4 COL5A2
1634 COL4A4 COL6A2
1635 COL4A4 COL6A3
1636 COL4A4 COL7A1
1637 COL4A4 COL8A1
1638 COL4A4 COL8A2
1639 COL4A4 COL9A1
1640 COL4A4 COL9A2
1641 COL4A4 COL9A3
1642 HGF COL4A4
1643 COL4A4 HPSE
1644 COL4A4 MMP1
1645 MMP7 COL4A4
1646 MMP9 COL4A4
1647 COL4A4 SDC1
1648 COL4A6 COL5A1
1649 COL4A6 COL5A2
1650 COL4A6 COL6A2
1651 COL4A6 COL6A3
1652 COL4A6 COL7A1
1653 COL4A6 COL8A1
1654 COL4A6 COL8A2
1655 COL4A6 COL9A1
1656 COL4A6 COL9A2
1657 COL4A6 COL9A3
1658 HGF COL4A6
1659 COL4A6 HPSE
1660 COL4A6 MMP1
1661 MMP7 COL4A6
1662 MMP9 COL4A6
1663 COL4A6 SDC1
1664 COL5A1 COL5A2
1665 COL5A1 COL6A2
1666 COL5A1 COL6A3
1667 COL5A1 COL7A1
1668 COL5A1 COL8A1
1669 COL5A1 COL8A2
1670 COL5A1 COL9A1
1671 COL5A1 COL9A2
1672 COL5A1 COL9A3
1673 HGF COL5A1
1674 COL5A1 HPSE
1675 COL5A1 MMP1
1676 MMP7 COL5A1
1677 MMP9 COL5A1
1678 COL5A1 SDC1
1679 COL5A2 COL6A2
1680 COL5A2 COL6A3
1681 COL5A2 COL7A1
1682 COL5A2 COL8A1
1683 COL5A2 COL8A2
1684 COL5A2 COL9A1
1685 COL5A2 COL9A2
1686 COL5A2 COL9A3
1687 HGF COL5A2
1688 COL5A2 HPSE
1689 COL5A2 MMP1
1690 MMP7 COL5A2
1691 MMP9 COL5A2
1692 COL5A2 SDC1
1693 COL6A2 COL6A3
1694 COL6A2 COL7A1
1695 COL6A2 COL8A1
1696 COL6A2 COL8A2
1697 COL6A2 COL9A1
1698 COL6A2 COL9A2
1699 COL6A2 COL9A3
1700 HGF COL6A2
1701 COL6A2 HPSE
1702 COL6A2 MMP1
1703 MMP7 COL6A2
1704 MMP9 COL6A2
1705 COL6A2 SDC1
1706 COL6A3 COL7A1
1707 COL6A3 COL8A1
1708 COL6A3 COL8A2
1709 COL6A3 COL9A1
1710 COL6A3 COL9A2
1711 COL6A3 COL9A3
1712 HGF COL6A3
1713 COL6A3 HPSE
1714 COL6A3 MMP1
1715 MMP7 COL6A3
1716 MMP9 COL6A3
1717 COL6A3 SDC1
1718 COL7A1 COL8A1
1719 COL7A1 COL8A2
1720 COL7A1 COL9A1
1721 COL7A1 COL9A2
1722 COL7A1 COL9A3
1723 HGF COL7A1
1724 COL7A1 HPSE
1725 COL7A1 MMP1
1726 MMP7 COL7A1
1727 MMP9 COL7A1
1728 COL7A1 SDC1
1729 COL8A1 COL8A2
1730 COL8A1 COL9A1
1731 COL8A1 COL9A2
1732 COL8A1 COL9A3
1733 HGF COL8A1
1734 COL8A1 HPSE
1735 COL8A1 MMP1
1736 MMP7 COL8A1
1737 MMP9 COL8A1
1738 COL8A1 SDC1
1739 COL8A2 COL9A1
1740 COL8A2 COL9A2
1741 COL8A2 COL9A3
1742 HGF COL8A2
1743 COL8A2 HPSE
1744 COL8A2 MMP1
1745 MMP7 COL8A2
1746 MMP9 COL8A2
1747 COL8A2 SDC1
1748 COL9A1 COL9A2
1749 COL9A1 COL9A3
1750 HGF COL9A1
1751 COL9A1 HPSE
1752 COL9A1 MMP1
1753 MMP7 COL9A1
1754 MMP9 COL9A1
1755 COL9A1 SDC1
1756 COL9A2 COL9A3
1757 HGF COL9A2
1758 COL9A2 HPSE
1759 COL9A2 MMP1
1760 MMP7 COL9A2
1761 MMP9 COL9A2
1762 COL9A2 SDC1
1763 HGF COL9A3
1764 COL9A3 HPSE
1765 COL9A3 MMP1
1766 MMP7 COL9A3
1767 MMP9 COL9A3
1768 COL9A3 SDC1
1769 HGF HPSE
1770 HGF MMP1
1771 MMP7 HGF
1772 HGF SDC1
1773 HPSE MMP1
1774 MMP7 HPSE
1775 MMP9 HPSE
1776 HPSE SDC1
1777 MMP7 MMP1
1778 MMP9 MMP1
1779 MMP1 SDC1
1780 MMP7 MMP9
1781 MMP7 SDC1
1782 MMP9 SDC1
1783 COL10A1 ANGPTL3
1784 COL11A1 ANGPTL3
1785 COL12A1 ANGPTL3
1786 COL13A1 ANGPTL3
1787 COL14A1 ANGPTL3
1788 COL15A1 ANGPTL3
1789 COL17A1 ANGPTL3
1790 COL1A1 ANGPTL3
1791 COL1A2 ANGPTL3
1792 COL3A1 ANGPTL3
1793 COL4A1 ANGPTL3
1794 COL4A3 ANGPTL3
1795 COL4A4 ANGPTL3
1796 COL4A6 ANGPTL3
1797 COL5A1 ANGPTL3
1798 COL5A2 ANGPTL3
1799 COL6A2 ANGPTL3
1800 COL6A3 ANGPTL3
1801 COL7A1 ANGPTL3
1802 COL8A1 ANGPTL3
1803 COL8A2 ANGPTL3
1804 COL9A1 ANGPTL3
1805 COL9A2 ANGPTL3
1806 COL9A3 ANGPTL3
1807 ANGPTL3 CSF1
1808 ANGPTL3 CSF1R
1809 ANGPTL3 EDIL3
1810 FN1 ANGPTL3
1811 ANGPTL3 HSP90AA1
1812 ITGB3 ANGPTL3
1813 PIK3R1 ANGPTL3
1814 SDC1 ANGPTL3
1815 SPP1 ANGPTL3
1816 VEGFA ANGPTL3
1817 ANGPTL3 VTN
1818 COL10A1 CSF1
1819 COL10A1 CSF1R
1820 COL10A1 EDIL3
1821 FN1 COL10A1
1822 COL10A1 HSP90AA1
1823 ITGB3 COL10A1
1824 PIK3R1 COL10A1
1825 SPP1 COL10A1
1826 VEGFA COL10A1
1827 COL10A1 VTN
1828 COL11A1 CSF1
1829 COL11A1 CSF1R
1830 COL11A1 EDIL3
1831 FN1 COL11A1
1832 COL11A1 HSP90AA1
1833 ITGB3 COL11A1
1834 PIK3R1 COL11A1
1835 SPP1 COL11A1
1836 VEGFA COL11A1
1837 COL11A1 VTN
1838 COL12A1 CSF1
1839 COL12A1 CSF1R
1840 COL12A1 EDIL3
1841 FN1 COL12A1
1842 COL12A1 HSP90AA1
1843 ITGB3 COL12A1
1844 PIK3R1 COL12A1
1845 SPP1 COL12A1
1846 VEGFA COL12A1
1847 COL12A1 VTN
1848 COL13A1 CSF1
1849 COL13A1 CSF1R
1850 COL13A1 EDIL3
1851 FN1 COL13A1
1852 COL13A1 HSP90AA1
1853 ITGB3 COL13A1
1854 PIK3R1 COL13A1
1855 SPP1 COL13A1
1856 VEGFA COL13A1
1857 COL13A1 VTN
1858 COL14A1 CSF1
1859 COL14A1 CSF1R
1860 COL14A1 EDIL3
1861 FN1 COL14A1
1862 COL14A1 HSP90AA1
1863 ITGB3 COL14A1
1864 PIK3R1 COL14A1
1865 SPP1 COL14A1
1866 VEGFA COL14A1
1867 COL14A1 VTN
1868 COL15A1 CSF1
1869 COL15A1 CSF1R
1870 COL15A1 EDIL3
1871 FN1 COL15A1
1872 COL15A1 HSP90AA1
1873 ITGB3 COL15A1
1874 PIK3R1 COL15A1
1875 SPP1 COL15A1
1876 VEGFA COL15A1
1877 COL15A1 VTN
1878 COL17A1 CSF1
1879 COL17A1 CSF1R
1880 COL17A1 EDIL3
1881 FN1 COL17A1
1882 COL17A1 HSP90AA1
1883 ITGB3 COL17A1
1884 PIK3R1 COL17A1
1885 SPP1 COL17A1
1886 VEGFA COL17A1
1887 COL17A1 VTN
1888 COL1A1 CSF1
1889 COL1A1 CSF1R
1890 COL1A1 EDIL3
1891 FN1 COL1A1
1892 COL1A1 HSP90AA1
1893 ITGB3 COL1A1
1894 PIK3R1 COL1A1
1895 SPP1 COL1A1
1896 VEGFA COL1A1
1897 COL1A1 VTN
1898 COL1A2 CSF1
1899 COL1A2 CSF1R
1900 COL1A2 EDIL3
1901 FN1 COL1A2
1902 COL1A2 HSP90AA1
1903 ITGB3 COL1A2
1904 PIK3R1 COL1A2
1905 SPP1 COL1A2
1906 VEGFA COL1A2
1907 COL1A2 VTN
1908 COL3A1 CSF1
1909 COL3A1 CSF1R
1910 COL3A1 EDIL3
1911 FN1 COL3A1
1912 COL3A1 HSP90AA1
1913 ITGB3 COL3A1
1914 PIK3R1 COL3A1
1915 SPP1 COL3A1
1916 VEGFA COL3A1
1917 COL3A1 VTN
1918 COL4A1 CSF1
1919 COL4A1 CSF1R
1920 COL4A1 EDIL3
1921 FN1 COL4A1
1922 COL4A1 HSP90AA1
1923 ITGB3 COL4A1
1924 PIK3R1 COL4A1
1925 SPP1 COL4A1
1926 VEGFA COL4A1
1927 COL4A1 VTN
1928 COL4A3 CSF1
1929 COL4A3 CSF1R
1930 COL4A3 EDIL3
1931 FN1 COL4A3
1932 COL4A3 HSP90AA1
1933 ITGB3 COL4A3
1934 PIK3R1 COL4A3
1935 SPP1 COL4A3
1936 VEGFA COL4A3
1937 COL4A3 VTN
1938 COL4A4 CSF1
1939 COL4A4 CSF1R
1940 COL4A4 EDIL3
1941 FN1 COL4A4
1942 COL4A4 HSP90AA1
1943 ITGB3 COL4A4
1944 PIK3R1 COL4A4
1945 SPP1 COL4A4
1946 VEGFA COL4A4
1947 COL4A4 VTN
1948 COL4A6 CSF1
1949 COL4A6 CSF1R
1950 COL4A6 EDIL3
1951 FN1 COL4A6
1952 COL4A6 HSP90AA1
1953 ITGB3 COL4A6
1954 PIK3R1 COL4A6
1955 SPP1 COL4A6
1956 VEGFA COL4A6
1957 COL4A6 VTN
1958 COL5A1 CSF1
1959 COL5A1 CSF1R
1960 COL5A1 EDIL3
1961 FN1 COL5A1
1962 COL5A1 HSP90AA1
1963 ITGB3 COL5A1
1964 PIK3R1 COL5A1
1965 SPP1 COL5A1
1966 VEGFA COL5A1
1967 COL5A1 VTN
1968 COL5A2 CSF1
1969 COL5A2 CSF1R
1970 COL5A2 EDIL3
1971 FN1 COL5A2
1972 COL5A2 HSP90AA1
1973 ITGB3 COL5A2
1974 PIK3R1 COL5A2
1975 SPP1 COL5A2
1976 VEGFA COL5A2
1977 COL5A2 VTN
1978 COL6A2 CSF1
1979 COL6A2 CSF1R
1980 COL6A2 EDIL3
1981 FN1 COL6A2
1982 COL6A2 HSP90AA1
1983 ITGB3 COL6A2
1984 PIK3R1 COL6A2
1985 SPP1 COL6A2
1986 VEGFA COL6A2
1987 COL6A2 VTN
1988 COL6A3 CSF1
1989 COL6A3 CSF1R
1990 COL6A3 EDIL3
1991 FN1 COL6A3
1992 COL6A3 HSP90AA1
1993 ITGB3 COL6A3
1994 PIK3R1 COL6A3
1995 SPP1 COL6A3
1996 VEGFA COL6A3
1997 COL6A3 VTN
1998 COL7A1 CSF1
1999 COL7A1 CSF1R
2000 COL7A1 EDIL3
2001 FN1 COL7A1
2002 COL7A1 HSP90AA1
2003 ITGB3 COL7A1
2004 PIK3R1 COL7A1
2005 SPP1 COL7A1
2006 VEGFA COL7A1
2007 COL7A1 VTN
2008 COL8A1 CSF1
2009 COL8A1 CSF1R
2010 COL8A1 EDIL3
2011 FN1 COL8A1
2012 COL8A1 HSP90AA1
2013 ITGB3 COL8A1
2014 PIK3R1 COL8A1
2015 SPP1 COL8A1
2016 VEGFA COL8A1
2017 COL8A1 VTN
2018 COL8A2 CSF1
2019 COL8A2 CSF1R
2020 COL8A2 EDIL3
2021 FN1 COL8A2
2022 COL8A2 HSP90AA1
2023 ITGB3 COL8A2
2024 PIK3R1 COL8A2
2025 SPP1 COL8A2
2026 VEGFA COL8A2
2027 COL8A2 VTN
2028 COL9A1 CSF1
2029 COL9A1 CSF1R
2030 COL9A1 EDIL3
2031 FN1 COL9A1
2032 COL9A1 HSP90AA1
2033 ITGB3 COL9A1
2034 PIK3R1 COL9A1
2035 SPP1 COL9A1
2036 VEGFA COL9A1
2037 COL9A1 VTN
2038 COL9A2 CSF1
2039 COL9A2 CSF1R
2040 COL9A2 EDIL3
2041 FN1 COL9A2
2042 COL9A2 HSP90AA1
2043 ITGB3 COL9A2
2044 PIK3R1 COL9A2
2045 SPP1 COL9A2
2046 VEGFA COL9A2
2047 COL9A2 VTN
2048 COL9A3 CSF1
2049 COL9A3 CSF1R
2050 COL9A3 EDIL3
2051 FN1 COL9A3
2052 COL9A3 HSP90AA1
2053 ITGB3 COL9A3
2054 PIK3R1 COL9A3
2055 SPP1 COL9A3
2056 VEGFA COL9A3
2057 COL9A3 VTN
2058 CSF1 CSF1R
2059 CSF1 EDIL3
2060 FN1 CSF1
2061 CSF1 HSP90AA1
2062 ITGB3 CSF1
2063 PIK3R1 CSF1
2064 SDC1 CSF1
2065 SPP1 CSF1
2066 VEGFA CSF1
2067 CSF1 VTN
2068 CSF1R EDIL3
2069 FN1 CSF1R
2070 CSF1R HSP90AA1
2071 ITGB3 CSF1R
2072 PIK3R1 CSF1R
2073 SDC1 CSF1R
2074 SPP1 CSF1R
2075 VEGFA CSF1R
2076 CSF1R VTN
2077 FN1 EDIL3
2078 EDIL3 HSP90AA1
2079 ITGB3 EDIL3
2080 PIK3R1 EDIL3
2081 SDC1 EDIL3
2082 SPP1 EDIL3
2083 VEGFA EDIL3
2084 EDIL3 VTN
2085 FN1 HSP90AA1
2086 PIK3R1 FN1
2087 FN1 SDC1
2088 ITGB3 HSP90AA1
2089 PIK3R1 HSP90AA1
2090 SDC1 HSP90AA1
2091 SPP1 HSP90AA1
2092 VEGFA HSP90AA1
2093 HSP90AA1 VTN
2094 PIK3R1 ITGB3
2095 ITGB3 SDC1
2096 ITGB3 SPP1
2097 ITGB3 VEGFA
2098 PIK3R1 SDC1
2099 PIK3R1 SPP1
2100 PIK3R1 VEGFA
2101 PIK3R1 VTN
2102 SPP1 SDC1
2103 VEGFA SDC1
2104 SDC1 VTN
2105 SPP1 VTN
2106 VEGFA VTN
2107 CYR61 COL1A1
2108 COL1A1 FBN1
2109 FGA COL1A1
2110 FGB COL1A1
2111 FGG COL1A1
2112 COL1A1 ITGA2B
2113 COL1A1 PDGFB
2114 PLAU COL1A1
2115 PLAUR COL1A1
2116 SDC4 COL1A1
2117 COL1A1 SPHK1
2118 TGFBI COL1A1
2119 THBS1 COL1A1
2120 THY1 COL1A1
2121 TNC COL1A1
2122 CYR61 COL1A2
2123 COL1A2 FBN1
2124 FGA COL1A2
2125 FGB COL1A2
2126 FGG COL1A2
2127 COL1A2 ITGA2B
2128 COL1A2 PDGFB
2129 PLAU COL1A2
2130 PLAUR COL1A2
2131 SDC4 COL1A2
2132 COL1A2 SPHK1
2133 TGFBI COL1A2
2134 THBS1 COL1A2
2135 THY1 COL1A2
2136 TNC COL1A2
2137 CYR61 COL4A1
2138 COL4A1 FBN1
2139 FGA COL4A1
2140 FGB COL4A1
2141 FGG COL4A1
2142 COL4A1 ITGA2B
2143 COL4A1 PDGFB
2144 PLAU COL4A1
2145 PLAUR COL4A1
2146 SDC4 COL4A1
